"Points:0","Points:1","Points:2","U:0","U:1","U:2","blendedIndicatorU","k","nut","omega","p"
3.575,2.6068,0.005,0.17221,0.014334,-7.3823e-25,0,0.0030876,0.0022083,1.3982,0.0079267
3.525,2.6569,0.005,0.18745,0.01039,6.0421e-24,0,0.0040895,0.002444,1.6733,0.0088617
3.475,2.7069,0.005,0.20933,0.0065031,-5.7374e-24,0,0.0050496,0.0024476,2.0631,0.0097938
3.425,2.7569,0.005,0.23975,0.0030578,5.067e-24,0,0.0056641,0.0022621,2.5039,0.010721
3.375,2.807,0.005,0.27893,0.00070265,4.975e-24,0,0.0055481,0.0019641,2.8248,0.01164
3.325,2.86,0.005,0.32498,-0.00035789,5.5164e-24,0,0.0044076,0.0015516,2.8406,0.012506
3.275,2.916,0.005,0.36701,9.449e-05,-5.2142e-24,0,0.0023118,0.00084853,2.7245,0.013333
3.225,2.972,0.005,0.36976,0.00015574,6.3592e-26,0,0.0022121,0.00029574,7.4799,0.014087
6.225,0.024,0.005,-0.24044,0.0004845,1.2774e-24,0,0.0010976,0.00017856,6.147,-0.0067558
6.175,0.072,0.005,-0.25499,0.00079444,-2.4112e-25,0,0.00076099,0.00042902,1.7738,-0.0068876
6.125,0.12,0.005,-0.25177,0.0010471,4.0707e-25,0,0.00088515,0.00088951,0.9951,-0.0070241
6.075,0.168,0.005,-0.24516,0.0012133,-1.2597e-24,0,0.001012,0.0013339,0.75866,-0.0071487
6.025,0.216,0.005,-0.23756,0.0013982,2.8963e-25,0,0.0011094,0.0016888,0.65691,-0.0072726
5.975,0.264,0.005,-0.22945,0.0016032,2.6956e-25,0,0.0011837,0.001954,0.60579,-0.0073883
5.925,0.312,0.005,-0.22059,0.0018088,9.7612e-26,0,0.001242,0.0019787,0.57892,-0.0075067
5.875,0.36,0.005,-0.21046,0.0019853,5.5131e-25,0,0.0012878,0.0017924,0.56478,-0.0076311
5.825,0.408,0.005,-0.19897,0.0020846,0,0,0.0013216,0.0016652,0.55596,-0.0077488
5.775,0.456,0.005,-0.18668,0.0021573,-2.6826e-25,0,0.0013436,0.0016174,0.54787,-0.0078595
5.725,0.50502,0.005,-0.17385,0.0022318,-2.1261e-25,0,0.001359,0.0016163,0.53948,-0.0079655
5.675,0.55506,0.005,-0.16072,0.0023233,6.7143e-25,0,0.0013734,0.0016395,0.53156,-0.0080672
5.625,0.60511,0.005,-0.14768,0.0024416,-1.2804e-25,0,0.0013913,0.0016809,0.52463,-0.0081624
5.575,0.65515,0.005,-0.13481,0.0025841,-8.7249e-26,0,0.0014145,0.0017432,0.51806,-0.0082508
5.525,0.70519,0.005,-0.12223,0.002749,-1.32e-33,0,0.001442,0.0018304,0.51087,-0.0083314
5.475,0.75523,0.005,-0.11006,0.0029366,-6.2356e-25,0,0.0014715,0.0019439,0.50227,-0.0084034
5.425,0.80528,0.005,-0.098385,0.0031492,-3.2489e-26,0,0.0015001,0.002081,0.49197,-0.0084659
5.375,0.85532,0.005,-0.087278,0.0033913,5.0928e-25,0,0.0015251,0.0022355,0.4801,-0.0085181
5.325,0.90536,0.005,-0.076747,0.0036684,1.1055e-25,0,0.0015443,0.0023998,0.46704,-0.0085593
5.275,0.9554,0.005,-0.066768,0.0039853,4.5084e-39,0,0.0015568,0.0025658,0.45325,-0.0085892
5.225,1.0054,0.005,-0.057298,0.0043443,-2.976e-25,0,0.001562,0.0027269,0.43919,-0.0086071
5.175,1.0555,0.005,-0.048287,0.0047479,-9.2878e-25,0,0.00156,0.0028795,0.42528,-0.0086126
5.125,1.1055,0.005,-0.039688,0.0051998,-4.3638e-25,0,0.0015514,0.0030208,0.41192,-0.0086052
5.075,1.1556,0.005,-0.031452,0.0057029,8.3834e-26,0,0.0015368,0.0031476,0.39945,-0.008584
5.025,1.2056,0.005,-0.023531,0.0062603,3.9371e-25,0,0.0015168,0.0032564,0.3881,-0.008548
4.975,1.2557,0.005,-0.015872,0.0068787,6.7246e-26,0,0.0014919,0.0033426,0.37799,-0.0084957
4.925,1.3057,0.005,-0.0084155,0.0075656,-6.9933e-25,0,0.0014625,0.0034013,0.36911,-0.0084257
4.875,1.3557,0.005,-0.0011,0.0083309,1.6474e-25,0,0.0014287,0.0034309,0.36138,-0.0083361
4.825,1.4058,0.005,0.00613,0.0091878,1.4829e-24,0,0.0013904,0.003435,0.35466,-0.0082246
4.775,1.4558,0.005,0.013314,0.010147,4.3067e-25,0,0.0013482,0.0034159,0.3489,-0.0080885
4.725,1.5059,0.005,0.020496,0.01122,-4.2931e-25,0,0.0013027,0.0033559,0.34409,-0.0079255
4.675,1.5559,0.005,0.027768,0.012416,-1.1171e-24,0,0.0012542,0.0032175,0.34014,-0.007733
4.625,1.606,0.005,0.035215,0.013739,0,0,0.0012032,0.0030476,0.33692,-0.0075086
4.575,1.656,0.005,0.042868,0.015186,-2.1296e-37,0,0.0011502,0.0028673,0.33438,-0.007248
4.525,1.706,0.005,0.050714,0.01673,1.114e-24,0,0.0010963,0.0026848,0.33255,-0.0069458
4.475,1.7561,0.005,0.05871,0.018316,5.3005e-25,0,0.0010424,0.002502,0.33143,-0.0065963
4.425,1.8061,0.005,0.066808,0.019883,-4.866e-24,0,0.00098913,0.0023228,0.33103,-0.006195
4.375,1.8562,0.005,0.074965,0.021386,3.5315e-32,0,0.00093722,0.0021534,0.33135,-0.005739
4.325,1.9062,0.005,0.083141,0.022796,-1.0387e-37,0,0.00088728,0.0019974,0.33244,-0.0052254
4.275,1.9563,0.005,0.091291,0.024089,-2.2446e-24,0,0.00083981,0.0018557,0.33444,-0.0046515
4.225,2.0063,0.005,0.099358,0.025234,6.4169e-24,0,0.00079509,0.0017275,0.33754,-0.0040154
4.175,2.0563,0.005,0.10728,0.026199,-4.3483e-24,0,0.00075333,0.0016119,0.34208,-0.0033161
4.125,2.1064,0.005,0.11498,0.026949,-5.7446e-32,0,0.00071486,0.0015079,0.34855,-0.0025538
4.075,2.1564,0.005,0.1224,0.02745,-5.3254e-38,0,0.00068052,0.0014145,0.35778,-0.0017302
4.025,2.2065,0.005,0.12945,0.027662,-2.4374e-24,0,0.00065239,0.0013332,0.37124,-0.0008489
3.975,2.2565,0.005,0.13609,0.027546,-1.1508e-23,0,0.0006354,0.0012777,0.39203,8.418e-05
3.925,2.3066,0.005,0.14214,0.027031,-6.1508e-24,0,0.00064049,0.0012924,0.42757,0.001056
3.875,2.3566,0.005,0.14722,0.026145,-2.8405e-24,0,0.00068659,0.0013955,0.48856,0.0020616
3.825,2.4066,0.005,0.15137,0.024823,2.6661e-24,0,0.00080462,0.0013673,0.58849,0.0030981
3.775,2.4567,0.005,0.15515,0.022932,1.1919e-37,0,0.001055,0.0014243,0.74069,0.0041398
3.725,2.5067,0.005,0.15954,0.020451,9.9319e-24,0,0.0015006,0.001602,0.93667,0.0051588
3.675,2.5568,0.005,0.16612,0.017394,-1.1172e-23,0,0.0021672,0.0018792,1.1533,0.006143
3.625,2.6068,0.005,0.17639,0.013888,-1.0707e-23,0,0.0030218,0.0021903,1.3796,0.0070915
3.575,2.6569,0.005,0.19153,0.010153,5.9719e-24,0,0.0039999,0.0024276,1.6477,0.0080198
3.525,2.7069,0.005,0.21299,0.0064503,-6.2196e-24,0,0.0049402,0.0024382,2.0262,0.0089488
3.475,2.7569,0.005,0.24257,0.0031378,5.482e-24,0,0.0055514,0.0022629,2.4533,0.0098756
3.425,2.807,0.005,0.28049,0.00082482,4.8648e-24,0,0.0054656,0.0019726,2.7708,0.010793
3.375,2.86,0.005,0.32526,-0.00026538,5.2742e-24,0,0.0043808,0.0015622,2.8042,0.011668
3.325,2.916,0.005,0.36673,0.00012112,-5.379e-24,0,0.0023264,0.00085632,2.7167,0.012523
3.275,2.972,0.005,0.36988,0.00016867,-5.7632e-24,0,0.0022113,0.00029568,7.4784,0.013306
6.275,0.024,0.005,-0.24105,0.00045709,-1.0151e-37,0,0.0011004,0.00017878,6.1547,-0.0066124
6.225,0.072,0.005,-0.25521,0.00073923,-2.7387e-25,0,0.00076984,0.00043542,1.768,-0.0067601
6.175,0.12,0.005,-0.25185,0.00094576,6.6601e-25,0,0.00089532,0.00090124,0.99344,-0.0069111
6.125,0.168,0.005,-0.24519,0.0010779,9.649e-25,0,0.0010206,0.0013456,0.75846,-0.0070503
6.075,0.216,0.005,-0.23755,0.0012271,1.0584e-37,0,0.0011157,0.0016981,0.65701,-0.0071874
6.025,0.264,0.005,-0.22943,0.0013947,-3.4966e-25,0,0.0011872,0.0019598,0.6058,-0.0073154
5.975,0.312,0.005,-0.22051,0.001559,8.8299e-25,0,0.0012426,0.0019529,0.57858,-0.0074447
5.925,0.36,0.005,-0.21027,0.0016914,0,0,0.0012852,0.0017649,0.5638,-0.0075785
5.875,0.408,0.005,-0.19869,0.0017477,0,0,0.0013154,0.001642,0.55407,-0.0077044
5.825,0.456,0.005,-0.18636,0.0017826,-9.0946e-25,0,0.0013341,0.0015964,0.54506,-0.0078225
5.775,0.50502,0.005,-0.17351,0.0018221,6.5768e-25,0,0.0013466,0.0015951,0.53598,-0.0079352
5.725,0.55506,0.005,-0.16037,0.0018798,-4.3731e-39,0,0.0013591,0.0016168,0.52767,-0.0080429
5.675,0.60511,0.005,-0.14732,0.0019642,-1.1161e-24,0,0.0013761,0.0016567,0.52058,-0.0081437
5.625,0.65515,0.005,-0.13444,0.0020733,-1.1815e-38,0,0.001399,0.001718,0.51403,-0.008237
5.575,0.70519,0.005,-0.12185,0.0022052,-1.2427e-25,0,0.0014271,0.001805,0.507,-0.0083222
5.525,0.75523,0.005,-0.10966,0.0023598,6.7834e-25,0,0.0014578,0.0019188,0.49865,-0.0083985
5.475,0.80528,0.005,-0.097985,0.0025388,-1.0821e-33,0,0.0014881,0.0020568,0.48867,-0.0084652
5.425,0.85532,0.005,-0.086875,0.002746,-4.7861e-25,0,0.001515,0.0022127,0.47715,-0.0085216
5.375,0.90536,0.005,-0.076343,0.0029863,2.4787e-39,0,0.0015364,0.0023787,0.46446,-0.0085671
5.325,0.9554,0.005,-0.066366,0.0032646,3.3861e-25,0,0.001551,0.0025467,0.45104,-0.0086013
5.275,1.0054,0.005,-0.0569,0.0035849,-4.2095e-25,0,0.0015584,0.0027099,0.43734,-0.0086238
5.225,1.0555,0.005,-0.047892,0.0039474,-3.5943e-25,0,0.0015587,0.0028639,0.42377,-0.0086344
5.175,1.1055,0.005,-0.039296,0.0043543,-2.8166e-25,0,0.0015521,0.0030068,0.41071,-0.0086325
5.125,1.1556,0.005,-0.031065,0.0048098,-5.1291e-25,0,0.0015396,0.0031358,0.39849,-0.0086173
5.075,1.2056,0.005,-0.023149,0.0053171,6.3545e-25,0,0.0015216,0.003247,0.38736,-0.0085881
5.025,1.2557,0.005,-0.015497,0.0058808,-3.7992e-25,0,0.0014987,0.0033361,0.37745,-0.0085437
4.975,1.3057,0.005,-0.0080524,0.0065086,-1.377e-25,0,0.0014712,0.0033985,0.36874,-0.0084826
4.925,1.3557,0.005,-0.00075441,0.0072094,-5.5289e-25,0,0.0014392,0.0034323,0.36117,-0.0084032
4.875,1.4058,0.005,0.0064518,0.0079964,-7.3256e-38,0,0.0014027,0.0034408,0.35462,-0.0083033
4.825,1.4558,0.005,0.013605,0.0088802,0,0,0.0013623,0.0034257,0.34904,-0.0081803
4.775,1.5059,0.005,0.020754,0.0098725,8.4439e-25,0,0.0013185,0.003368,0.34441,-0.0080322
4.725,1.5559,0.005,0.027991,0.010981,4.3521e-38,0,0.0012715,0.0032298,0.34064,-0.0078565
4.675,1.606,0.005,0.035409,0.012209,-2.6679e-24,0,0.0012215,0.0030559,0.33758,-0.007651
4.625,1.656,0.005,0.043048,0.013556,-8.4357e-39,0,0.0011691,0.0028699,0.33515,-0.0074124
4.575,1.706,0.005,0.050907,0.015006,1.0619e-24,0,0.0011153,0.0026838,0.33337,-0.0071356
4.525,1.7561,0.005,0.058951,0.016519,3.1576e-24,0,0.001061,0.0025018,0.33226,-0.006815
4.475,1.8061,0.005,0.067127,0.018041,-2.2225e-24,0,0.0010071,0.002325,0.33183,-0.0064452
4.425,1.8562,0.005,0.075384,0.019518,4.2503e-24,0,0.00095425,0.0021564,0.33212,-0.0060225
4.375,1.9062,0.005,0.083677,0.020911,-1.9153e-24,0,0.00090321,0.0020002,0.33315,-0.0055441
4.325,1.9563,0.005,0.091961,0.022196,-2.1442e-24,0,0.00085449,0.0018583,0.33502,-0.0050076
4.275,2.0063,0.005,0.10018,0.023345,1.0474e-24,0,0.00080846,0.0017307,0.33794,-0.0044108
4.225,2.0563,0.005,0.10827,0.024328,-1.5059e-24,0,0.00076541,0.0016162,0.3422,-0.0037525
4.175,2.1064,0.005,0.11617,0.025111,-7.2252e-24,0,0.00072571,0.0015138,0.34829,-0.0030326
4.125,2.1564,0.005,0.12379,0.02566,-4.8711e-24,0,0.00069017,0.0014221,0.35702,-0.0022521
4.075,2.2065,0.005,0.13108,0.025939,1.1255e-23,0,0.00066082,0.0013423,0.36985,-0.0014141
4.025,2.2565,0.005,0.13798,0.025907,1.0588e-37,0,0.00064246,0.0012896,0.3899,-0.00052398
3.975,2.3066,0.005,0.14431,0.025496,-5.3551e-38,0,0.00064574,0.001309,0.42461,0.00040633
3.925,2.3566,0.005,0.14966,0.024735,6.7271e-37,0,0.00068903,0.0014145,0.48469,0.0013725
3.875,2.4066,0.005,0.15415,0.023559,-2.5935e-24,0,0.00080211,0.0013748,0.58344,0.0023733
3.825,2.4567,0.005,0.15832,0.021839,-5.6574e-38,0,0.0010445,0.001423,0.73399,0.0033835
3.775,2.5067,0.005,0.1631,0.019551,-7.9764e-24,0,0.0014779,0.0015934,0.92755,0.0043758
3.725,2.5568,0.005,0.16998,0.016703,8.3426e-24,0,0.0021273,0.0018653,1.1405,0.0053395
3.675,2.6068,0.005,0.18039,0.013408,-1.1166e-23,0,0.00296,0.0021736,1.3618,0.0062731
3.625,2.6569,0.005,0.19545,0.0098766,-4.6153e-24,0,0.0039144,0.0024116,1.6232,0.0071912
3.575,2.7069,0.005,0.21654,0.0063551,5.6004e-25,0,0.0048338,0.0024281,1.9908,0.008113
3.525,2.7569,0.005,0.24534,0.0031789,-4.9395e-24,0,0.0054396,0.0022621,2.4047,0.0090353
3.475,2.807,0.005,0.28208,0.00091971,-4.8063e-24,0,0.00538,0.0019793,2.7182,0.0099518
3.425,2.86,0.005,0.32561,-0.00020622,5.6283e-24,0,0.00435,0.0015715,2.768,0.010829
3.375,2.916,0.005,0.36648,0.00012383,5.4914e-24,0,0.0023396,0.00086357,2.7092,0.011702
3.325,2.972,0.005,0.37003,0.000176,-5.7977e-24,0,0.0022108,0.00029566,7.4776,0.012505
6.325,0.024,0.005,-0.24162,0.00042871,-1.5984e-24,0,0.0011027,0.00017897,6.1613,-0.0064541
6.275,0.072,0.005,-0.25539,0.0006857,0,0,0.00077887,0.00044202,1.7621,-0.0066189
6.225,0.12,0.005,-0.25189,0.00084045,-1.2161e-24,0,0.00090571,0.00091313,0.99187,-0.0067852
6.175,0.168,0.005,-0.24518,0.00094043,2.3763e-24,0,0.0010294,0.0013574,0.75838,-0.0069398
6.125,0.216,0.005,-0.23751,0.0010537,-6.2332e-25,0,0.001122,0.0017073,0.65721,-0.0070907
6.075,0.264,0.005,-0.22936,0.0011843,1.2693e-24,0,0.0011908,0.0019654,0.60587,-0.0072316
6.025,0.312,0.005,-0.22039,0.0013072,1.8374e-38,0,0.001243,0.0019278,0.57824,-0.0073722
5.975,0.36,0.005,-0.21004,0.0013972,0,0,0.0012824,0.0017386,0.56276,-0.0075158
5.925,0.408,0.005,-0.19837,0.0014134,0,0,0.0013089,0.0016198,0.55207,-0.0076504
5.875,0.456,0.005,-0.186,0.0014136,-1.174e-24,0,0.0013241,0.0015764,0.54213,-0.0077764
5.825,0.50502,0.005,-0.17314,0.0014211,8.226e-26,0,0.0013339,0.0015746,0.53238,-0.0078961
5.775,0.55506,0.005,-0.15999,0.001448,-1.7175e-38,0,0.0013444,0.0015947,0.52368,-0.0080101
5.725,0.60511,0.005,-0.14694,0.001502,-9.9893e-39,0,0.0013603,0.001633,0.51643,-0.0081166
5.675,0.65515,0.005,-0.13406,0.0015812,-7.014e-39,0,0.0013829,0.0016932,0.50989,-0.0082151
5.625,0.70519,0.005,-0.12146,0.0016838,1.0186e-24,0,0.0014114,0.0017798,0.50299,-0.008305
5.575,0.75523,0.005,-0.10927,0.0018092,9.2134e-26,0,0.0014432,0.001894,0.49489,-0.0083857
5.525,0.80528,0.005,-0.097583,0.0019586,-2.3543e-25,0,0.0014751,0.0020329,0.48522,-0.0084567
5.475,0.85532,0.005,-0.086471,0.002135,4.5142e-25,0,0.001504,0.0021902,0.47406,-0.0085173
5.425,0.90536,0.005,-0.075942,0.0023428,8.0087e-25,0,0.0015275,0.0023578,0.46175,-0.008567
5.375,0.9554,0.005,-0.065969,0.0025863,3.2225e-25,0,0.0015444,0.0025278,0.44871,-0.0086055
5.325,1.0054,0.005,-0.056509,0.0028702,9.1823e-26,0,0.001554,0.0026932,0.43538,-0.0086326
5.275,1.0555,0.005,-0.047507,0.0031963,-8.7141e-26,0,0.0015565,0.0028494,0.42217,-0.0086481
5.225,1.1055,0.005,-0.038916,0.0035641,2.1584e-25,0,0.0015521,0.0029941,0.40944,-0.0086514
5.175,1.1556,0.005,-0.03069,0.003976,-1.4187e-25,0,0.0015416,0.0031248,0.3975,-0.0086419
5.125,1.2056,0.005,-0.02278,0.0044372,-2.3805e-25,0,0.0015256,0.0032385,0.3866,-0.0086192
5.075,1.2557,0.005,-0.015137,0.0049514,9.513e-26,0,0.0015046,0.0033305,0.37689,-0.0085821
5.025,1.3057,0.005,-0.0077038,0.0055251,7.1247e-25,0,0.001479,0.0033964,0.36837,-0.0085293
4.975,1.3557,0.005,-0.00042311,0.0061668,-1.6349e-24,0,0.0014489,0.0034343,0.36097,-0.0084594
4.925,1.4058,0.005,0.0067595,0.0068892,-7.459e-25,0,0.0014143,0.0034473,0.3546,-0.0083703
4.875,1.4558,0.005,0.013883,0.0077026,8.3037e-25,0,0.0013756,0.0034361,0.3492,-0.0082596
4.825,1.5059,0.005,0.020998,0.0086192,7.3349e-25,0,0.0013335,0.0033811,0.34476,-0.0081253
4.775,1.5559,0.005,0.028201,0.0096464,8.6828e-25,0,0.001288,0.0032443,0.34119,-0.0079654
4.725,1.606,0.005,0.035589,0.010788,-3.1986e-24,0,0.0012392,0.0030685,0.33831,-0.0077776
4.675,1.656,0.005,0.043208,0.012043,2.4541e-24,0,0.0011877,0.0028777,0.33604,-0.007559
4.625,1.706,0.005,0.051068,0.013401,-1.0118e-24,0,0.0011341,0.0026865,0.33436,-0.0073055
4.575,1.7561,0.005,0.059144,0.014835,4.6311e-24,0,0.0010796,0.0025021,0.33329,-0.0070117
4.525,1.8061,0.005,0.067386,0.016299,6.2752e-25,0,0.0010251,0.002326,0.33286,-0.0066719
4.475,1.8562,0.005,0.075735,0.017741,-4.8186e-24,0,0.00097146,0.0021589,0.33311,-0.0062815
4.425,1.9062,0.005,0.08414,0.019115,8.6873e-25,0,0.00091936,0.002003,0.33408,-0.0058374
4.375,1.9563,0.005,0.092551,0.020389,5.1034e-24,0,0.00086944,0.001861,0.33586,-0.005337
4.325,2.0063,0.005,0.10092,0.021538,-4.6002e-24,0,0.00082214,0.0017334,0.33861,-0.0047785
4.275,2.0563,0.005,0.10917,0.022533,4.914e-24,0,0.0007778,0.0016197,0.34262,-0.0041602
4.225,2.1064,0.005,0.11725,0.023342,-9.4606e-24,0,0.00073685,0.0015184,0.34835,-0.0034817
4.175,2.1564,0.005,0.12507,0.023934,4.5824e-24,0,0.0007001,0.001428,0.35661,-0.0027438
4.125,2.2065,0.005,0.13259,0.024271,-2.8729e-24,0,0.00066955,0.0013494,0.36886,-0.0019488
4.075,2.2565,0.005,0.13973,0.024315,1.0593e-23,0,0.00064987,0.0012994,0.38821,-0.0011016
4.025,2.3066,0.005,0.14632,0.024001,2.7531e-24,0,0.00065148,0.0013231,0.42214,-0.00021309
3.975,2.3566,0.005,0.15195,0.023355,-1.3969e-23,0,0.00069227,0.0014309,0.48141,0.00071289
3.925,2.4066,0.005,0.15676,0.022314,-3.4311e-24,0,0.00080097,0.0013832,0.57909,0.0016766
3.875,2.4567,0.005,0.1613,0.020753,1.6298e-37,0,0.001036,0.0014232,0.72797,0.0026537
3.825,2.5067,0.005,0.16647,0.018647,-3.3665e-32,0,0.001458,0.0015865,0.91905,0.0036175
3.775,2.5568,0.005,0.17365,0.015994,1.1527e-23,0,0.0020907,0.0018531,1.1282,0.0045581
3.725,2.6068,0.005,0.18422,0.012901,1.1663e-23,0,0.0029022,0.0021583,1.3446,0.0054742
3.675,2.6569,0.005,0.19921,0.0095657,-1.0879e-23,0,0.0038327,0.0023961,1.5996,0.0063788
3.625,2.7069,0.005,0.21996,0.0062216,-5.8634e-25,0,0.0047307,0.0024173,1.957,0.0072898
3.575,2.7569,0.005,0.24805,0.0031827,-5.1767e-25,0,0.0053291,0.00226,2.358,0.008204
3.525,2.807,0.005,0.28369,0.00098619,5.4681e-24,0,0.0052924,0.0019844,2.667,0.0091163
3.475,2.86,0.005,0.32601,-0.00017132,-5.1756e-24,0,0.0043153,0.0015796,2.7319,0.009994
3.425,2.916,0.005,0.36627,0.00011062,-5.3563e-24,0,0.0023514,0.00087024,2.702,0.010875
3.375,2.972,0.005,0.37018,0.00017821,-5.9129e-24,0,0.0022107,0.00029566,7.4774,0.011691
6.375,0.024,0.005,-0.24214,0.00039809,0,0,0.0011047,0.00017913,6.1669,-0.0062803
6.325,0.072,0.005,-0.25553,0.00061748,-1.6832e-24,0,0.00078807,0.00044881,1.7559,-0.0064633
6.275,0.12,0.005,-0.25189,0.00073292,-2.5353e-25,0,0.00091632,0.00092519,0.99042,-0.0066453
6.225,0.168,0.005,-0.24513,0.00079859,0,0,0.0010384,0.0013692,0.75842,-0.0068165
6.175,0.216,0.005,-0.23743,0.00087461,1.7916e-24,0,0.0011285,0.0017163,0.65752,-0.0069821
6.125,0.264,0.005,-0.22925,0.00096916,-8.3642e-40,0,0.0011944,0.001971,0.60601,-0.0071367
6.075,0.312,0.005,-0.22022,0.0010521,-1.0023e-25,0,0.0012434,0.0019034,0.5779,-0.0072892
6.025,0.36,0.005,-0.20976,0.0011008,5.4736e-25,0,0.0012793,0.0017136,0.56166,-0.0074432
5.975,0.408,0.005,-0.19801,0.0010797,0,0,0.0013021,0.0015989,0.54996,-0.0075869
5.925,0.456,0.005,-0.18562,0.0010481,0,0,0.0013138,0.0015572,0.53909,-0.0077212
5.875,0.50502,0.005,-0.17274,0.0010265,-4.9034e-25,0,0.0013208,0.0015547,0.52868,-0.0078484
5.825,0.55506,0.005,-0.1596,0.0010253,2.2629e-38,0,0.0013293,0.0015731,0.5196,-0.0079691
5.775,0.60511,0.005,-0.14654,0.0010522,-1.2566e-24,0,0.001344,0.0016097,0.51218,-0.0080815
5.725,0.65515,0.005,-0.13366,0.0011049,-5.0272e-38,0,0.0013663,0.0016689,0.50563,-0.0081854
5.675,0.70519,0.005,-0.12106,0.0011816,2.7373e-25,0,0.0013951,0.0017551,0.49886,-0.0082802
5.625,0.75523,0.005,-0.10886,0.0012816,-5.4705e-25,0,0.0014279,0.0018694,0.491,-0.0083655
5.575,0.80528,0.005,-0.09718,0.0014052,1.8956e-25,0,0.0014614,0.0020091,0.48164,-0.0084408
5.525,0.85532,0.005,-0.086069,0.0015546,-2.807e-25,0,0.0014921,0.0021678,0.47084,-0.0085056
5.475,0.90536,0.005,-0.075544,0.0017338,-3.5864e-25,0,0.0015178,0.0023372,0.45891,-0.0085596
5.425,0.9554,0.005,-0.065577,0.0019469,6.2488e-26,0,0.0015369,0.0025091,0.44627,-0.0086024
5.375,1.0054,0.005,-0.056124,0.0021978,4.5754e-25,0,0.0015488,0.0026766,0.43333,-0.0086338
5.325,1.0555,0.005,-0.04713,0.0024893,-2.2863e-25,0,0.0015535,0.0028349,0.42049,-0.0086539
5.275,1.1055,0.005,-0.038546,0.0028218,1.7729e-25,0,0.0015513,0.0029836,0.40809,-0.0086626
5.225,1.1556,0.005,-0.030326,0.0031969,2.3366e-26,0,0.0015429,0.0031146,0.39646,-0.0086585
5.175,1.2056,0.005,-0.022424,0.0036161,-2.0752e-25,0,0.0015289,0.0032306,0.38581,-0.0086418
5.125,1.2557,0.005,-0.01479,0.0040852,4.5119e-25,0,0.0015098,0.0033256,0.37631,-0.0086116
5.075,1.3057,0.005,-0.0073693,0.0046097,5.8787e-25,0,0.0014861,0.003395,0.36799,-0.0085666
5.025,1.3557,0.005,-0.00010571,0.0051973,1.1896e-25,0,0.0014578,0.003437,0.36078,-0.0085055
4.975,1.4058,0.005,0.0070537,0.0058604,-3.2956e-25,0,0.001425,0.0034544,0.3546,-0.0084265
4.925,1.4558,0.005,0.014148,0.0066087,0,0,0.0013881,0.0034472,0.3494,-0.0083272
4.875,1.5059,0.005,0.021229,0.0074546,0,0,0.0013477,0.0033951,0.34516,-0.0082058
4.825,1.5559,0.005,0.028398,0.0084059,0,0,0.0013038,0.0032601,0.34179,-0.0080605
4.775,1.606,0.005,0.035753,0.0094671,9.0793e-25,0,0.0012564,0.0030838,0.33911,-0.0078893
4.725,1.656,0.005,0.04335,0.010638,-2.997e-24,0,0.0012058,0.0028897,0.33702,-0.0076895
4.675,1.706,0.005,0.051203,0.011909,1.9285e-24,0,0.0011528,0.0026936,0.33548,-0.0074573
4.625,1.7561,0.005,0.059298,0.013262,-1.5469e-24,0,0.0010982,0.0025049,0.33449,-0.0071881
4.575,1.8061,0.005,0.067591,0.01466,3.1497e-24,0,0.0010432,0.0023272,0.33409,-0.0068764
4.525,1.8562,0.005,0.076022,0.016058,-3.0548e-24,0,0.0009888,0.0021607,0.33433,-0.006517
4.475,1.9062,0.005,0.084531,0.017406,4.9458e-24,0,0.00093571,0.0020057,0.33525,-0.006106
4.425,1.9563,0.005,0.093063,0.018666,-1.9512e-24,0,0.00088464,0.0018637,0.33694,-0.0056407
4.375,2.0063,0.005,0.10156,0.019811,-4.8926e-37,0,0.00083609,0.001736,0.33954,-0.0051191
4.325,2.0563,0.005,0.10997,0.020814,7.1025e-24,0,0.00079048,0.0016226,0.34332,-0.0045398
4.275,2.1064,0.005,0.11822,0.021645,-7.5491e-24,0,0.00074827,0.001522,0.34873,-0.0039019
4.225,2.1564,0.005,0.12624,0.022272,4.3005e-24,0,0.00071032,0.0014324,0.35656,-0.0032057
4.175,2.2065,0.005,0.13397,0.022661,-1.9174e-24,0,0.00067858,0.0013549,0.36826,-0.0024533
4.125,2.2565,0.005,0.14136,0.022773,2.7569e-24,0,0.00065763,0.0013074,0.38696,-0.0016487
4.075,2.3066,0.005,0.1482,0.022548,-9.3696e-38,0,0.00065771,0.0013349,0.42015,-0.00080199
4.025,2.3566,0.005,0.15409,0.022006,-5.0834e-24,0,0.0006963,0.0014444,0.4787,8.3305e-05
3.975,2.4066,0.005,0.1592,0.02109,6.4312e-24,0,0.00080116,0.0013923,0.57542,0.0010088
3.925,2.4567,0.005,0.16411,0.019677,5.8305e-24,0,0.0010295,0.0014247,0.7226,0.0019515
3.875,2.5067,0.005,0.16965,0.017741,1.6661e-24,0,0.0014408,0.0015813,0.91113,0.0028852
3.825,2.5568,0.005,0.17715,0.015273,-1.3508e-23,0,0.0020575,0.0018427,1.1165,0.0038008
3.775,2.6068,0.005,0.18787,0.012372,1.6551e-23,0,0.002848,0.0021444,1.3281,0.0046967
3.725,2.6569,0.005,0.20282,0.0092251,-6.9088e-25,0,0.003755,0.0023811,1.577,0.0055851
3.675,2.7069,0.005,0.22326,0.0060537,6.0999e-25,0,0.004631,0.0024061,1.9247,0.0064824
